Year,Date,Time,Pressure,Air_Temp,Rel_Humidity,Wind_Speed,Wind_Dir,In_Radiation,Rainfall
2017,1-Jan,0:05,100.2,25.94,83,1.7,40.02,0,0
2017,1-Jan,0:10,100.2,25.87,83.3,0.2,5.249,0,0
2017,1-Jan,0:15,100.2,25.87,83.4,0.2,35.43,0,0
2017,1-Jan,0:20,100.2,25.94,83.5,0.2,49.86,0,0
2017,1-Jan,0:25,100.2,25.87,83.5,0.2,355,0,0
2017,1-Jan,0:30,100.2,25.91,83.6,0.2,346,0.049,0
2017,1-Jan,0:35,100.2,25.94,83.8,1.325,31.49,0,0
2017,1-Jan,0:40,100.2,25.84,83.9,2.65,40.49,0.049,0
2017,1-Jan,0:45,100.2,25.87,84.2,1.625,39.27,0,0
2017,1-Jan,0:50,100.2,25.94,84.3,0.875,351,0,0
2017,1-Jan,0:55,100.2,25.97,84.2,0.2,10.31,0,0
2017,1-Jan,1:00,100.2,25.97,84,1.3,345.2,0,0
2017,1-Jan,1:05,100.2,26.04,83.8,0.2,24.93,0.049,0
2017,1-Jan,1:10,100.2,26.07,83.7,1.325,2.062,0.049,0
2017,1-Jan,1:15,100.2,26.01,83.6,0.2,31.4,0,0
2017,1-Jan,1:20,100.2,26.07,83.6,0.2,1.593,0.049,0
2017,1-Jan,1:25,100.2,26.07,83.5,2.05,342.2,0.098,0
2017,1-Jan,1:30,100.2,26.01,83.4,2,0.094,0,0
2017,1-Jan,1:35,100.2,26.07,83.3,2.125,27.09,0,0
2017,1-Jan,1:40,100.2,26.07,83.3,2.275,33.46,0,0
2017,1-Jan,1:45,100.2,26.01,83.4,1.7,29.62,0,0
2017,1-Jan,1:50,100.2,26.01,83.5,1.75,27.74,0,0
2017,1-Jan,1:55,100.2,26.01,83.5,0.425,35.9,0.049,0
2017,1-Jan,2:00,100.2,25.94,83.5,0.2,31.12,0,0
2017,1-Jan,2:05,100.2,25.94,83.6,0.2,40.49,0,0
2017,1-Jan,2:10,100.2,25.94,83.6,1.05,40.58,0,0
2017,1-Jan,2:15,100.2,25.94,83.5,0.2,37.68,0.049,0
2017,1-Jan,2:20,100.2,25.94,83.4,0.2,25.03,0.049,0
2017,1-Jan,2:25,100.2,26.01,83.5,0.2,50.61,0,0
2017,1-Jan,2:30,100.2,25.94,83.4,0.425,29.99,0,0
2017,1-Jan,2:35,100.1,25.94,83.4,0.425,355,0,0
2017,1-Jan,2:40,100.1,26.01,83.5,0.2,333.1,0,0
2017,1-Jan,2:45,100.1,25.94,83.7,0.2,344.5,0,0
2017,1-Jan,2:50,100.1,25.91,83.9,0.2,345.8,0,0
2017,1-Jan,2:55,100.1,25.94,84.2,0.2,0,0,0
2017,1-Jan,3:00,100.1,25.84,84.4,0.2,6.842,0,0
2017,1-Jan,3:05,100.1,25.87,84.6,0.2,17.53,0.049,0
2017,1-Jan,3:10,100.1,25.97,85.2,0.525,329.4,0,0
2017,1-Jan,3:15,100.1,25.91,85.5,1.225,352.1,0,0
2017,1-Jan,3:20,100.1,25.87,86,0.225,299.4,0,0
2017,1-Jan,3:25,100.1,25.81,86,1.725,348.7,0,0
2017,1-Jan,3:30,100,25.81,86.3,0.2,349.3,0.049,0
2017,1-Jan,3:35,100,25.81,87,1.825,7.97,0,0
2017,1-Jan,3:40,100,25.61,86.6,0.475,351.3,0.049,0
2017,1-Jan,3:45,100,25.68,86.8,0.2,322.2,0,0
2017,1-Jan,3:50,100,25.64,86.8,0.575,352.3,0,0
2017,1-Jan,3:55,100,25.81,87,1.85,0,0.098,0
2017,1-Jan,4:00,100,25.74,87.3,0.875,349.4,0,0
2017,1-Jan,4:05,100,25.61,87.5,0.2,10.5,0.049,0
2017,1-Jan,4:10,100,25.58,87.2,0.2,336.4,0,0
2017,1-Jan,4:15,100,25.54,87.3,0.325,18.56,0.049,0
2017,1-Jan,4:20,100,25.48,87.2,0.2,338.9,0,0
2017,1-Jan,4:25,100,25.54,87.2,0.2,24.46,0,0
2017,1-Jan,4:30,100,25.54,87.2,0.75,13.03,0,0
2017,1-Jan,4:35,100,25.41,87.3,1.7,33.37,0,0
2017,1-Jan,4:40,100,25.35,87.6,1.8,33.37,0,0
2017,1-Jan,4:45,100,25.41,87.8,1.275,0,0.049,0
2017,1-Jan,4:50,100,25.38,87.7,0.9,22.87,0,0
2017,1-Jan,4:55,100,25.41,87.9,1.475,14.62,0,0
2017,1-Jan,5:00,100,25.35,87.9,0.2,23.43,0,0
2017,1-Jan,5:05,100,25.31,87.9,2.35,38.24,0,0
2017,1-Jan,5:10,100,25.35,88.1,1.6,12.56,0,0
2017,1-Jan,5:15,100,25.38,88.1,1.225,13.31,0.049,0
2017,1-Jan,5:20,100,25.28,88.1,1.3,345.4,0,0
2017,1-Jan,5:25,100,25.38,88.1,1.125,343.1,0,0
2017,1-Jan,5:30,100,25.35,88.1,1.85,355,0,0
2017,1-Jan,5:35,100,25.28,88.1,2.2,0,0,0
2017,1-Jan,5:40,100,25.35,88.1,1.85,36.55,0,0
2017,1-Jan,5:45,100,25.28,88.1,1.675,0,0,0
2017,1-Jan,5:50,100,25.28,88.2,1.9,4.124,0,0
2017,1-Jan,5:55,100,25.35,88.1,2.4,355,0,0
2017,1-Jan,6:00,100,25.28,88.2,1.475,35.8,0,0
2017,1-Jan,6:05,100,25.21,88.1,1.75,332.6,0,0
2017,1-Jan,6:10,100,25.35,88.1,1.725,6.374,0,0
2017,1-Jan,6:15,100,25.28,88.3,2.05,343.2,0,0
2017,1-Jan,6:20,100,25.21,88.3,2.3,36.18,0,0
2017,1-Jan,6:25,100,25.28,88.3,1.175,0.094,0,0
2017,1-Jan,6:30,100,25.25,88.4,1.05,343.4,0.049,0
2017,1-Jan,6:35,100,25.21,88.3,0.2,342.8,0,0
2017,1-Jan,6:40,100,25.25,88.4,0.2,349.2,0,0
2017,1-Jan,6:45,100,25.41,88.3,0.2,288.3,0,0
2017,1-Jan,6:50,100,25.35,88.2,0.2,90.8,0.049,0
2017,1-Jan,6:55,100,25.28,88.1,0.2,277,0.196,0
2017,1-Jan,7:00,100,25.41,88.5,1.025,342.9,0.441,0
2017,1-Jan,7:05,100,25.28,88.6,0.225,353,0.931,0
2017,1-Jan,7:10,100,25.31,88.7,0.2,287.1,2.891,0
2017,1-Jan,7:15,100,25.35,89.2,0.6,330.7,6.811,0
2017,1-Jan,7:20,100.1,25.25,89.4,0.225,349.3,9.51,0
2017,1-Jan,7:25,100.1,25.21,89.8,0.625,319.1,15.04,0
2017,1-Jan,7:30,100.1,25.28,90.2,1.4,279.6,22.44,0
2017,1-Jan,7:35,100.1,25.08,90.4,1.775,280.3,32.68,0
2017,1-Jan,7:40,100.1,25.21,90.8,0.55,328,49,0
2017,1-Jan,7:45,100.1,25.28,91,1.75,345.2,63.31,0
2017,1-Jan,7:50,100.1,25.25,90.6,1.5,336.3,52.87,0
2017,1-Jan,7:55,100.1,25.28,90.9,1.275,348.6,62.37,0
2017,1-Jan,8:00,100.1,25.28,91,1.425,347,76.8,0
2017,1-Jan,8:05,100.1,25.35,90.8,1.2,355,110.9,0
2017,1-Jan,8:10,100.1,25.41,90.4,2.875,349.1,63.99,0
2017,1-Jan,8:15,100.1,25.41,90.6,3.425,348.6,86.1,0
2017,1-Jan,8:20,100.2,25.28,90.4,2,347.2,67.12,0
2017,1-Jan,8:25,100.1,25.54,90.6,0.975,2.062,91.1,0
2017,1-Jan,8:30,100.1,25.64,90,1.375,347.6,199.3,0
2017,1-Jan,8:35,100.1,25.54,89.4,0.2,347.5,230.3,0
2017,1-Jan,8:40,100.2,25.71,88.9,0.25,343.3,102.8,0
2017,1-Jan,8:45,100.1,26.17,88.4,0.6,340.2,254.6,0
2017,1-Jan,8:50,100.1,26.29,87.3,1.175,2.624,182,0
2017,1-Jan,8:55,100.1,26.39,86,0.2,352.3,296.1,0
2017,1-Jan,9:00,100.1,26.55,84.5,1.475,334.1,316.9,0
2017,1-Jan,9:05,100.2,26.62,84,0.2,2.343,326,0
2017,1-Jan,9:10,100.2,26.55,83,1.4,348.5,320,0
2017,1-Jan,9:15,100.2,26.71,82.9,0.2,19.02,259.9,0
2017,1-Jan,9:20,100.2,26.81,82.4,0.2,35.89,469,0
2017,1-Jan,9:25,100.2,26.84,82.3,0.75,27.08,163.7,0
2017,1-Jan,9:30,100.2,26.94,82.3,2,351,192.3,0
2017,1-Jan,9:35,100.2,27.01,82,2.825,0,560.6,0
2017,1-Jan,9:40,100.2,26.97,81.2,3.125,319.4,165.4,0
2017,1-Jan,9:45,100.2,27.11,80.8,2.8,9.46,149.8,0
2017,1-Jan,9:50,100.2,27.07,80.9,1.2,47.04,177.4,0
2017,1-Jan,9:55,100.2,27.04,80.3,3.975,41.88,194,0
2017,1-Jan,10:00,100.2,27.24,80.2,2.325,34.57,556.9,0
2017,1-Jan,10:05,100.2,27.4,78.9,4.7,28.48,302.9,0
2017,1-Jan,10:10,100.2,27.37,79.1,3.825,41.13,290.1,0
2017,1-Jan,10:15,100.2,27.47,78.5,3.325,42.07,319.5,0
2017,1-Jan,10:20,100.2,27.57,78.9,2.275,261,168.1,0
2017,1-Jan,10:25,100.2,27.37,78.5,3.325,1.405,132.2,0
2017,1-Jan,10:30,100.2,27.3,78.4,5.4,12.65,200.9,0
2017,1-Jan,10:35,100.2,27.34,77.7,3.325,37.39,226.5,0
2017,1-Jan,10:40,100.2,27.54,76.4,6.175,39.26,642.4,0
2017,1-Jan,10:45,100.1,27.77,75.2,7.75,22.86,661.5,0
2017,1-Jan,10:50,100.2,28.1,74.4,3.05,45.72,677.8,0
2017,1-Jan,10:55,100.2,28.36,73.5,3.65,5.809,658.5,0
2017,1-Jan,11:00,100.2,28.39,72.1,2.925,350,753,0
2017,1-Jan,11:05,100.1,28.53,71.6,2.45,2.53,725,0
2017,1-Jan,11:10,100.1,29.02,70.4,2.475,39.17,754,0
2017,1-Jan,11:15,100.1,28.92,68,4.575,22.68,796,0
2017,1-Jan,11:20,100.1,29.25,67.83,4.375,29.89,0,0
2017,1-Jan,11:25,100.1,28.99,68.53,2.35,39.82,388.6,0
2017,1-Jan,11:30,100.1,28.99,67.57,5.625,44.13,735,0
2017,1-Jan,11:35,100.1,28.86,68.06,3.95,38.6,735,0
2017,1-Jan,11:40,100.1,29.02,68,2.825,87.1,0,0
2017,1-Jan,11:45,100.1,29.61,67.1,2.425,65.96,0,0
2017,1-Jan,11:50,100.1,29.81,65.45,4.625,27.64,197.9,0
2017,1-Jan,11:55,100.1,29.28,65.55,2.25,44.41,165.9,0
2017,1-Jan,12:00,100.1,29.11,66.83,2.1,36.35,183.5,0
2017,1-Jan,12:05,100.1,28.98,67,5.075,58.09,176.7,0
2017,1-Jan,12:10,100.1,28.68,67.5,4.775,53.03,171.7,0
2017,1-Jan,12:15,100.1,28.68,67.99,4.65,1.967,149.6,0
2017,1-Jan,12:20,100.1,28.91,67.36,3.575,24.83,195,0
2017,1-Jan,12:25,100.1,28.88,68.12,2.75,31.01,216.2,0
2017,1-Jan,12:30,100.1,29.02,67.96,2.825,16.68,272.6,0
2017,1-Jan,12:35,100.1,29.02,67.83,2.325,0,243.4,0
2017,1-Jan,12:40,100.1,29.22,67.83,2.775,11.24,228.9,0
2017,1-Jan,12:45,100.1,28.95,68.66,4.3,27.27,125.3,0
2017,1-Jan,12:50,100,28.76,69.68,5.4,326.7,105.2,0
2017,1-Jan,12:55,100,27.7,73.7,3.925,3.186,122.1,1.016
2017,1-Jan,13:00,100,27.5,76.2,2,327.2,162.4,0.254
2017,1-Jan,13:05,100.1,27.57,77.1,2.475,17.52,201.1,0
2017,1-Jan,13:10,100,27.63,76.3,2.675,31.48,169.4,0
2017,1-Jan,13:15,100,27.77,75.3,2.45,355,156.7,0
2017,1-Jan,13:20,100,27.63,72,5.175,43.29,181.4,0.254
2017,1-Jan,13:25,100,27.11,73.3,5.325,47.51,318.8,0
2017,1-Jan,13:30,100,26.97,74,4.325,33.73,443.2,0
2017,1-Jan,13:35,100,27.5,74,3.85,42.35,322.5,0
2017,1-Jan,13:40,100,27.8,74.1,3.175,20.89,238.1,0
2017,1-Jan,13:45,100,27.9,74.2,2.35,67.65,296.7,0
2017,1-Jan,13:50,100,28.03,74.2,3.275,37.1,383.9,0
2017,1-Jan,13:55,100,28.36,74.7,3.05,33.08,617.5,0
2017,1-Jan,14:00,100,28.62,72.5,1.9,36.92,344,0
2017,1-Jan,14:05,100,28.82,71.9,1.75,60.81,167.8,0
2017,1-Jan,14:10,99.9,28.95,71.2,2.325,40.1,116.9,0
2017,1-Jan,14:15,99.9,28.62,70.3,3.85,25.86,107.8,0
2017,1-Jan,14:20,99.9,28.69,69.81,2.2,48.07,97.1,0
2017,1-Jan,14:25,99.9,28.69,70.1,2.45,37.1,91.2,0
2017,1-Jan,14:30,99.9,28.66,70.1,3.375,26.33,112.8,0
2017,1-Jan,14:35,99.9,28.62,68.99,2.75,21.36,122,0
2017,1-Jan,14:40,99.9,28.72,69.45,2.825,44.98,96,0
2017,1-Jan,14:45,99.9,28.76,69.35,2.775,45.35,110.1,0
2017,1-Jan,14:50,99.9,28.66,69.71,1.925,37.57,182.7,0
2017,1-Jan,14:55,99.9,28.69,69.02,2.85,27.45,173,0
2017,1-Jan,15:00,99.9,28.79,69.19,2.525,26.99,93.7,0.254
2017,1-Jan,15:05,99.9,28.66,68.92,3.325,38.04,83.8,0
2017,1-Jan,15:10,99.9,28.62,69.32,2.55,30.83,148.5,0
2017,1-Jan,15:15,99.9,28.69,69.61,2.125,54.81,199.9,0
2017,1-Jan,15:20,99.9,28.82,68.89,1.975,3.092,220.8,0
2017,1-Jan,15:25,99.8,29.15,68.79,0.2,74.4,733,0
2017,1-Jan,15:30,99.8,29.48,68,0.475,67.56,795,0
2017,1-Jan,15:35,99.8,29.84,66.48,1.1,99.1,213.5,0
2017,1-Jan,15:40,99.8,29.78,66.91,0.2,62.12,171.3,0
2017,1-Jan,15:45,99.8,29.35,67.77,0.2,59.97,117.1,0
2017,1-Jan,15:50,99.8,29.02,69.02,0.2,336.5,83.4,0
2017,1-Jan,15:55,99.8,28.92,69.42,2.075,23.14,44.03,0
2017,1-Jan,16:00,99.8,27.83,73.2,3.475,33.83,33.01,0.508
2017,1-Jan,16:05,99.8,26.91,78.1,2.225,4.029,48.54,3.048
2017,1-Jan,16:10,99.8,26.31,82,1.9,7.4,64.84,0.762
2017,1-Jan,16:15,99.8,26.25,83.4,1.625,5.341,63.37,0.254
2017,1-Jan,16:20,99.8,26.38,84.2,0.2,322.8,57.94,0
2017,1-Jan,16:25,99.8,26.45,84.8,0.2,220.9,50.79,0.254
2017,1-Jan,16:30,99.8,26.61,85.7,0.2,184.8,62.21,0
2017,1-Jan,16:35,99.8,26.45,87,0.2,125.6,42.86,0
2017,1-Jan,16:40,99.8,26.38,89,1.025,190.1,13.37,0
2017,1-Jan,16:45,99.8,26.31,90.1,0.2,149.7,5.193,0.762
2017,1-Jan,16:50,99.8,26.45,90.7,1.4,73.5,5.438,2.54
2017,1-Jan,16:55,99.8,25.59,91.7,0.9,198.2,6.858,3.81
2017,1-Jan,17:00,99.8,25.56,93.3,1.625,150.9,4.213,0.508
2017,1-Jan,17:05,99.8,25.56,94.2,2.675,130,6.026,0
2017,1-Jan,17:10,99.8,25.32,94.5,4.2,88.7,4.458,0.254
2017,1-Jan,17:15,99.8,25.13,94.7,4.425,95,4.262,0.508
2017,1-Jan,17:20,99.8,24.9,95.2,3.075,86.9,3.282,2.032
2017,1-Jan,17:25,99.8,24.77,95.9,1.8,69.62,3.478,0.762
2017,1-Jan,17:30,99.8,24.74,96.3,1.95,80.3,3.282,0.762
2017,1-Jan,17:35,99.8,24.88,96.8,3.125,88.6,1.764,0.508
2017,1-Jan,17:40,99.8,24.98,97,1.725,155.2,1.519,0.254
2017,1-Jan,17:45,99.8,25.01,97.2,0.2,343.7,1.47,0
2017,1-Jan,17:50,99.9,25.25,97.2,2.3,293,0.98,0
2017,1-Jan,17:55,99.9,25.02,97.4,3.05,293.9,0.833,0.762
2017,1-Jan,18:00,99.9,24.95,97.5,3.5,254.2,0.931,0.254
2017,1-Jan,18:05,99.9,25.02,97.8,1.55,251.5,0.588,0.508
2017,1-Jan,18:10,99.9,25.02,98,2.55,260.9,0.637,0.508
2017,1-Jan,18:15,99.9,24.95,98.1,2,286.9,0.49,0.508
2017,1-Jan,18:20,99.9,25.08,98.4,1.75,265.3,0.343,0.762
2017,1-Jan,18:25,99.9,25.02,98.6,0.2,247.4,0.882,0.254
2017,1-Jan,18:30,99.9,25.21,98.8,0.2,14.9,0.98,0.508
2017,1-Jan,18:35,99.9,25.28,98.9,0.2,236.3,0.784,0.254
2017,1-Jan,18:40,99.9,25.25,99.1,0.2,232.5,0.686,0
2017,1-Jan,18:45,99.9,25.21,99.1,0.2,213.2,0.392,0.254
2017,1-Jan,18:50,99.9,25.41,99.4,0.2,228.9,0.294,0
2017,1-Jan,18:55,99.9,25.48,99.4,0.2,123,0.245,0
2017,1-Jan,19:00,100,25.31,99.3,0.2,202.5,0.147,0
2017,1-Jan,19:05,100,25.48,99.5,0.2,186.8,0.049,0
2017,1-Jan,19:10,100,25.48,99.5,0.2,167.1,0,0
2017,1-Jan,19:15,100,25.48,99.4,0.2,163.6,0,0
2017,1-Jan,19:20,100,25.51,99.6,0.2,141.5,0,0
2017,1-Jan,19:25,100,25.51,99.6,0.2,226.6,0,0.508
2017,1-Jan,19:30,100,25.48,99.6,0.2,76.6,0,0
2017,1-Jan,19:35,100,25.45,99.5,0.2,33.37,0.049,0
2017,1-Jan,19:40,100,25.41,99.6,0.225,18.37,0,0
2017,1-Jan,19:45,100,25.31,99.5,1.3,337.8,0,0.254
2017,1-Jan,19:50,100,25.35,99.3,2.125,5.155,0.049,0
2017,1-Jan,19:55,100,25.48,99.3,1.225,348,0.049,0.254
2017,1-Jan,20:00,100,25.48,99.1,1.475,349.2,0,0
2017,1-Jan,20:05,100,25.61,99.3,2.2,346.1,0,0.254
2017,1-Jan,20:10,100,25.54,98.8,2.325,331.3,0.049,0
2017,1-Jan,20:15,100,25.51,98.7,2.825,30.65,0,0
2017,1-Jan,20:20,100,25.54,98.6,3.325,26.99,0,0.254
2017,1-Jan,20:25,100,25.61,98.6,0.2,28.68,0.049,0
2017,1-Jan,20:30,100,25.64,98.3,0.2,355,0,0
2017,1-Jan,20:35,100,25.68,98.2,0.2,355,0,0
2017,1-Jan,20:40,100.1,25.64,97.8,0.85,7.4,0,0
2017,1-Jan,20:45,100,25.68,97.6,1.65,15.56,0,0.254
2017,1-Jan,20:50,100.1,25.81,97.4,0.2,4.686,0,0
2017,1-Jan,20:55,100.1,25.81,97.5,0.2,354.4,0,0.508
2017,1-Jan,21:00,100.1,25.81,97.1,0.2,36.55,0,0
2017,1-Jan,21:05,100.1,25.68,96.9,3.725,35.05,0,0
2017,1-Jan,21:10,100.1,25.74,96.5,4.05,38.15,0,0
2017,1-Jan,21:15,100.1,25.81,96.1,2.075,26.9,0.049,0
2017,1-Jan,21:20,100.1,25.81,95.8,2.025,344.9,0,0
2017,1-Jan,21:25,100.1,25.81,95.5,1.85,5.999,0,0
2017,1-Jan,21:30,100.1,25.81,95.2,1.525,341.1,0,0
2017,1-Jan,21:35,100.1,25.87,95.1,0.2,338,0,0
2017,1-Jan,21:40,100.1,26.04,95,0.2,35.71,0,0
2017,1-Jan,21:45,100.1,25.91,94.9,1.6,351.3,0,0
2017,1-Jan,21:50,100.1,25.87,94.6,1.45,21.28,0,0
2017,1-Jan,21:55,100.1,25.94,94.3,2.35,22.12,0,0
2017,1-Jan,22:00,100.1,25.94,94.1,0.7,52.96,0,0
2017,1-Jan,22:05,100.1,25.97,93.7,0.2,26.53,0,0
2017,1-Jan,22:10,100.1,25.94,93.4,2.425,28.59,0.049,0
2017,1-Jan,22:15,100.1,25.87,92.9,3.325,30.93,0,0
2017,1-Jan,22:20,100.1,26.01,92.4,1.775,16.12,0,0
2017,1-Jan,22:25,100.1,26.07,92.2,1.85,11.06,0,0
2017,1-Jan,22:30,100.1,26.01,91.9,3.275,44.52,0,0
2017,1-Jan,22:35,100.1,25.94,91.6,2.325,10.87,0,0
2017,1-Jan,22:40,100.1,26.07,91.5,2.05,46.49,0,0
2017,1-Jan,22:45,100.1,26.01,91.2,2.625,34.87,0,0
2017,1-Jan,22:50,100.2,26.01,91.1,1.775,23.34,0,0
2017,1-Jan,22:55,100.2,26.07,91,3.475,15.93,0,0
2017,1-Jan,23:00,100.2,26.04,90.7,0.2,21.75,0,0
2017,1-Jan,23:05,100.2,26.01,90.4,0.2,28.21,0,0
2017,1-Jan,23:10,100.2,26.11,90.4,2.325,15.37,0.049,0
2017,1-Jan,23:15,100.2,26.07,90.1,2.675,53.61,0,0
2017,1-Jan,23:20,100.2,26.07,90.2,3.275,28.49,0,0
2017,1-Jan,23:25,100.2,26.11,90.2,2.6,14.43,0,0
2017,1-Jan,23:30,100.2,26.07,90.4,2.475,18.37,0,0
2017,1-Jan,23:35,100.2,26.01,90.4,2.15,0.469,0,0
2017,1-Jan,23:40,100.2,25.91,90.4,1.925,23.06,0,0
2017,1-Jan,23:45,100.2,26.14,90.4,1.45,342.6,0,0
2017,1-Jan,23:50,100.2,25.97,90.2,1.725,1.968,0,0
2017,1-Jan,23:55,100.2,26.07,90.2,1.625,1.781,0,0
2017,1-Jan,24:00:00,100.1,26.07,90.1,3,355,0,0
2017,2-Jan,0:05,100.1,26.01,90.1,1.95,37.59,0.049,0
2017,2-Jan,0:10,100.2,26.01,90,2.525,27.56,0,0
2017,2-Jan,0:15,100.1,26.07,89.9,3.225,17.06,0.049,0
2017,2-Jan,0:20,100.1,25.97,89.7,2.6,25.96,0,0
2017,2-Jan,0:25,100.1,26.01,89.6,1.825,28.12,0.049,0
2017,2-Jan,0:30,100.1,26.01,89.6,2,24.65,0.049,0
2017,2-Jan,0:35,100.1,26.01,89.6,1.775,18.18,0,0
2017,2-Jan,0:40,100.1,25.97,89.4,2.225,0,0.049,0
2017,2-Jan,0:45,100.1,26.01,89.4,2.95,23.06,0,0
2017,2-Jan,0:50,100.1,26.04,89.2,3.225,36.65,0.049,0
2017,2-Jan,0:55,100.1,26.04,89,1.925,33.56,0.049,0
2017,2-Jan,1:00,100.1,26.04,88.9,3.625,39.74,0,0
2017,2-Jan,1:05,100.1,26.07,88.8,2.65,39.46,0,0
2017,2-Jan,1:10,100.1,25.97,88.8,1.75,22.96,0,0
2017,2-Jan,1:15,100.1,26.04,88.8,3.325,43.96,0,0
2017,2-Jan,1:20,100.1,26.07,88.8,2.15,15.65,0,0
2017,2-Jan,1:25,100.1,25.97,88.9,2.625,23.81,0,0
2017,2-Jan,1:30,100.1,25.94,89,1.9,29.34,0.049,0
2017,2-Jan,1:35,100.1,25.94,89.1,2.675,21.65,0,0
2017,2-Jan,1:40,100.1,25.84,89.2,3.35,32.99,0,0
2017,2-Jan,1:45,100.1,25.91,89.1,3.775,32.71,0,0
2017,2-Jan,1:50,100.1,25.94,89,3.8,21.56,0,0
2017,2-Jan,1:55,100.1,25.94,89,2.4,25.78,0,0
2017,2-Jan,2:00,100.1,25.97,89,2.225,49.68,0,0
2017,2-Jan,2:05,100.1,26.01,89,1.4,44.62,0,0
2017,2-Jan,2:10,100.1,26.01,88.9,1.55,34.21,0,0
2017,2-Jan,2:15,100.1,26.04,88.7,1.2,45.65,0,0
2017,2-Jan,2:20,100.1,26.07,88.6,1.575,8.81,0,0
2017,2-Jan,2:25,100.1,26.01,88.5,1.65,21.93,0.049,0
2017,2-Jan,2:30,100.1,26.01,88.4,2.175,35.8,0,0
2017,2-Jan,2:35,100.1,26.07,88.4,1.625,25.78,0.049,0
2017,2-Jan,2:40,100.1,26.01,88.3,1.225,42.93,0,0
2017,2-Jan,2:45,100.1,25.97,88.3,2.8,46.21,0,0
2017,2-Jan,2:50,100.1,26.04,88.3,2.125,32.52,0,0
2017,2-Jan,2:55,100,26.07,88.4,2.7,34.59,0,0
2017,2-Jan,3:00,100,26.01,88.4,2.05,35.43,0,0
2017,2-Jan,3:05,100,25.97,88.5,1.7,0,0.049,0
2017,2-Jan,3:10,100,26.01,88.5,1.35,23.53,0,0
2017,2-Jan,3:15,100,25.94,88.4,1.925,38.62,0.049,0
2017,2-Jan,3:20,100,26.01,88.4,1.95,37.59,0,0
2017,2-Jan,3:25,100,26.01,88.6,2.325,46.58,0,0
2017,2-Jan,3:30,100,25.91,88.5,2.65,26.43,0.049,0
2017,2-Jan,3:35,100,25.94,88.7,0.275,43.3,0,0
2017,2-Jan,3:40,100,25.94,88.8,1.675,39.55,0,0
2017,2-Jan,3:45,100,25.94,88.8,0.2,51.36,0.049,0
2017,2-Jan,3:50,100,25.91,89,0.2,45.08,0,0
2017,2-Jan,3:55,100,25.94,89,1.525,46.68,0,0
2017,2-Jan,4:00,100,25.87,89,0.2,29.15,0.049,0
2017,2-Jan,4:05,100,25.87,89.2,1.775,31.49,0.049,0
2017,2-Jan,4:10,100,25.87,89.2,2.3,27.09,0,0
2017,2-Jan,4:15,100,25.87,89.2,1.125,2.718,0,0
2017,2-Jan,4:20,100,25.84,89.5,1.225,28.4,0.049,0
2017,2-Jan,4:25,100,25.81,89.8,0.95,354.8,0,0
2017,2-Jan,4:30,100,25.74,90,0.775,29.62,0.049,0
2017,2-Jan,4:35,100,25.78,90.2,1.475,35.05,0.049,0
2017,2-Jan,4:40,100,25.81,90.4,1.675,42.65,0.049,0
2017,2-Jan,4:45,100,25.78,90.4,2.45,40.77,0,0
2017,2-Jan,4:50,100,25.81,90.5,2.25,55.49,0,0
2017,2-Jan,4:55,100,25.81,90.8,2.35,41.43,0,0.254
2017,2-Jan,5:00,100,25.71,91.2,2.275,42.83,0,0
2017,2-Jan,5:05,100,25.64,91.6,2.65,35.05,0,0
2017,2-Jan,5:10,100,25.68,92.2,2.5,47.99,0.049,0
2017,2-Jan,5:15,100,25.58,92.6,2.3,35.99,0,0
2017,2-Jan,5:20,100,25.48,92.9,1.75,21.56,0,0
2017,2-Jan,5:25,100,25.54,93.3,2.075,20.25,0,0
2017,2-Jan,5:30,100,25.54,93.3,2.15,43.12,0,0
2017,2-Jan,5:35,100,25.54,93.3,0.2,41.15,0,0
2017,2-Jan,5:40,100,25.54,93.2,0.2,31.31,0.098,0
2017,2-Jan,5:45,100,25.64,93,0.2,35.9,0.049,0
2017,2-Jan,5:50,100,25.54,92.9,1.35,34.59,0,0
2017,2-Jan,5:55,100,25.61,92.8,0.2,19.03,0,0
2017,2-Jan,6:00,100,25.64,92.7,0.2,354.7,0.049,0
2017,2-Jan,6:05,100,25.54,92.6,0.2,3.937,0,0
2017,2-Jan,6:10,100,25.64,92.6,1.85,34.96,0,0
2017,2-Jan,6:15,100,25.58,92.5,1.575,27.37,0.049,0
2017,2-Jan,6:20,100,25.61,92.2,0.2,2.906,0,0
2017,2-Jan,6:25,100,25.68,92.2,1.5,10.78,0.049,0
2017,2-Jan,6:30,100,25.74,92.1,0.7,2.812,0,0
2017,2-Jan,6:35,100,25.68,91.9,1.425,17.53,0.049,0
2017,2-Jan,6:40,100,25.68,91.7,1.5,38.24,0.049,0
2017,2-Jan,6:45,100,25.74,91.7,0.2,34.68,0.098,0
2017,2-Jan,6:50,100,25.78,91.5,1.2,23.53,0,0
2017,2-Jan,6:55,100,25.74,91.3,0.225,9.65,0.098,0
2017,2-Jan,7:00,100,25.84,91.4,0.2,36.93,0.147,0
2017,2-Jan,7:05,100,25.78,91.2,1.075,53.61,0.196,0
2017,2-Jan,7:10,100,25.81,91.2,1.9,23.99,0.147,0
2017,2-Jan,7:15,100,25.78,91.1,0.975,66.27,0.931,0
2017,2-Jan,7:20,100,25.84,91,0.2,57.27,2.254,0
